Shape_Leng,Shape_Area,OBJECTID_1,OBJECTID_2,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,OBJECTID_3,OBJECTID_4,COUNT_1,AREA_1,MIN_1,MAX_1,RANGE_1,MEAN_1,STD_1,SUM_1,MEDIAN_1,PCT90_1
0.02,0.000025,1465,1466,3136,2.53066E-05,0.060806956,0.685368001,0.624561045,0.454245712,0.168035381,1424.514554,0.495598391,0.646824807,0,0,342,2.48385E-05,38.49989972,44.1533048,5.65340508,42.24083266,0.959988925,14446.36477,42.38106143,43.1962592
0.02,0.000025,1466,1467,364,2.93737E-06,0.109921366,0.643977523,0.534056157,0.478514271,0.142204049,174.1791946,0.529298723,0.623078918,0,0,342,2.48385E-05,32.10136628,42.06147656,9.96011028,37.2297355,2.198891677,12732.56954,37.4710757,39.85685366
0.011347077,2.92405E-06,1467,1468,330,2.663E-06,0.054806437,0.643274069,0.588467631,0.407648964,0.192482161,134.5241582,0.51955238,0.592071998,0,0,324,2.35313E-05,37.79236958,41.85639536,4.06402578,0,0,0,0,40.90379319
0.013902761,2.8025E-06,1468,1469,3136,2.53066E-05,-0.000694605,0.687824309,0.688518914,0.306094636,0.169666826,959.9127799,0.289735496,0.545497835,0,0,342,2.48385E-05,38.45204744,42.35542628,3.90337884,41.0686217,0.855805483,14045.46862,41.29242206,41.94047865
0.02,0.000025,1469,1470,3080,2.48547E-05,-0.026299842,0.570479155,0.596778996,0.14780859,0.123720593,455.2504576,0.103558179,0.339816743,0,0,342,2.48385E-05,37.31384678,51.6729488,14.35910202,43.64363005,4.45087276,14926.12148,43.08004652,49.57530993
0.02,0.000025,1470,1471,3136,2.53066E-05,-0.015057708,0.678775132,0.69383284,0.36369771,0.193105709,1140.556018,0.378623605,0.598619252,0,0,142,1.03131E-05,28.0373405,36.55504634,8.51770584,31.78043346,2.362547002,4512.821551,32.11674737,34.66146326
0.02,0.000025,1471,1472,3136,2.53066E-05,0.009906935,0.611644447,0.601737512,0.358182373,0.120891226,1123.259922,0.373628616,0.499621391,0,0,342,2.48385E-05,32.04325994,47.78324204,15.7399821,38.96548002,3.654526329,13326.19417,38.39906813,44.89159712
0.02,0.000025,1472,1473,3080,2.48547E-05,-0.013560525,0.609429598,0.622990123,0.273964903,0.121904524,843.8118998,0.261561275,0.450094724,0,0,2,1.45255E-07,34.52474246,34.52474246,0,34.52474246,0,69.04948492,34.52474246,34.52474246
0.02,0.000025,1473,1474,3080,2.48547E-05,0.00048646,0.648357689,0.647871229,0.226464188,0.211232461,697.5096999,0.161203414,0.553184628,0,0,324,2.35313E-05,37.3685351,40.19865566,2.83012056,38.36798947,0.57594004,12431.22859,38.35292486,39.02969282
0.02,0.000025,1474,1475,1332,1.07488E-05,0.040628627,0.662611187,0.62198256,0.487359814,0.133896429,649.1632716,0.546180993,0.612757713,0,0,342,2.48385E-05,29.68824416,38.45204744,8.76380328,35.27464805,2.488409274,12063.92963,36.37218227,37.5736163
0.01464857,1.06834E-05,1475,1476,3136,2.53066E-05,-0.03162827,0.662736177,0.694364447,0.348983255,0.199081931,1094.411486,0.379437,0.591586262,0,0,59,4.28501E-06,33.02081366,36.54137426,3.5205606,34.75618297,1.063154452,2050.614795,34.81185614,36.0348237
0.02,2.5E-05,1476,1477,12,9.68364E-08,0.282672554,0.424313009,0.141640455,0.376849311,0.04748002,4.522191733,0.399005249,0.423432666,0,0,342,2.48385E-05,34.4290379,46.40577998,11.97674208,39.81334886,3.001549327,13616.16531,39.73380494,44.3074575
0.001707528,8.13743E-08,1477,1478,3080,2.48547E-05,0.015827337,0.619530082,0.603702744,0.278179265,0.137173768,856.792135,0.271365047,0.474547353,0,0,324,2.35313E-05,32.75762612,40.55754776,7.79992164,38.28537677,1.795285384,12404.46207,38.9408243,39.98434581
0.02,0.000025,1478,1479,3136,2.53066E-05,0.056206089,0.673007846,0.616801757,0.414859542,0.149140375,1300.999522,0.429141089,0.605182767,0,0,342,2.48385E-05,29.72242436,40.16447546,10.4420511,36.30451147,2.10201674,12416.14292,36.82506992,38.44897122
0.02,0.000025,1479,1480,472,3.8089E-06,0.095932342,0.616731226,0.520798884,0.397979015,0.116142206,187.8460952,0.413971364,0.541819,0,0,342,2.48385E-05,29.16870512,40.57121984,11.40251472,34.83338367,3.10800541,11913.01721,34.85799941,38.49306368
0.011519578,3.91901E-06,1480,1481,3080,2.48547E-05,0.001735991,0.662396312,0.660660321,0.420812741,0.176651226,1296.103241,0.488797441,0.585637224,0,0,342,2.48385E-05,37.28992064,41.59662584,4.3067052,39.49162523,0.974986321,13506.13583,39.75089504,40.56711822
0.02,0.000025,1481,1482,3080,2.48547E-05,0.079975843,0.684581518,0.604605675,0.375203279,0.138187013,1155.626099,0.365662396,0.572355771,0,0,324,2.35313E-05,30.28639766,38.9066441,8.62024644,34.65012261,2.161878746,11226.63972,35.1126419,37.17541697
0.02,0.000025,1482,1483,3080,2.48547E-05,0.09314587,0.633446217,0.540300347,0.414954325,0.117279629,1278.059321,0.431889996,0.551496923,0,0,324,2.35313E-05,31.1819189,37.81971374,6.63779484,34.33418785,1.46731652,11124.27686,33.94197005,36.41490752
0.02,0.000025,1483,1484,3080,2.48547E-05,0.019224709,0.667379737,0.648155028,0.393456823,0.183199775,1211.847014,0.428449452,0.607556468,0,0,361,2.62185E-05,39.41251106,50.03913524,10.62662418,42.47184726,2.131706951,15332.33686,42.02729636,45.69824984
0.02,0.000025,1484,1485,3080,2.48547E-05,0.008941878,0.634913862,0.625971984,0.338013533,0.144219378,1041.081681,0.350529954,0.524376601,0,0,342,2.48385E-05,33.64631132,39.94230416,6.29599284,37.5511693,1.4664195,12842.4999,37.75818938,39.2481043
0.02,0.000025,1485,1486,3080,2.48547E-05,0.076038107,0.645449162,0.569411054,0.449400077,0.126580634,1384.152238,0.46355781,0.60284611,0,0,361,2.62185E-05,37.7103371,41.44281494,3.73247784,39.75115068,0.786188543,14350.1654,39.89445188,40.72503074
0.02,0.000025,1486,1487,3080,2.48547E-05,0.041081462,0.681350768,0.640269306,0.422478347,0.159323565,1301.233308,0.440281019,0.615920675,0,0,324,2.35313E-05,37.53260006,49.57770254,12.04510248,42.50676861,3.165539128,13772.19303,42.11103785,46.8877208
0.02,0.000025,1487,1488,3080,2.48547E-05,-0.067398116,0.657547057,0.724945173,0.219489959,0.145086905,676.0290738,0.195891663,0.42597234,0,0,361,2.62185E-05,30.71706818,39.56290394,8.84583576,35.08964364,1.958880877,12667.36136,35.01351932,37.41638738
0.02,2.5E-05,1488,1489,3025,2.44109E-05,0.124443404,0.652378976,0.527935572,0.443997344,0.095102564,1343.091965,0.432291657,0.579838431,0,0,184,1.33634E-05,33.35919764,41.12493908,7.76574144,38.69056579,1.545244394,7119.064106,39.09634421,40.30529788
0.02,0.000025,1489,1490,3136,2.53066E-05,0.053076562,0.673845768,0.620769206,0.324404704,0.131947773,1017.333151,0.308659628,0.516885936,0,0,361,2.62185E-05,28.84399322,43.0082681,14.16427488,35.86108413,3.864992886,12945.85137,36.77721764,40.53362162
0.02,0.000025,1490,1491,3080,2.48547E-05,-0.030817537,0.621589899,0.652407436,0.22344517,0.152708484,688.2111224,0.224179491,0.427027133,0,0,231,1.67769E-05,34.01545748,39.6927887,5.67733122,36.50134939,1.434674151,8431.81171,36.40465346,38.77675934
0.02,0.000025,1491,1492,3136,2.53066E-05,0.058354817,0.668642104,0.610287286,0.426476096,0.143592392,1337.429038,0.446597978,0.604518831,0,0,361,2.62185E-05,30.90505928,38.01112286,7.10606358,34.47879329,1.698383783,12446.84438,34.84945436,36.38756336
0.02,0.000025,1492,1493,1766,1.42511E-05,0.062085595,0.610754669,0.548669074,0.376712076,0.122047151,665.2735256,0.407201424,0.511867464,0,0,342,2.48385E-05,0,0,0,0,0,0,0,0
0.016200913,1.43053E-05,1493,1494,3136,2.53066E-05,0.00100821,0.686757505,0.685749295,0.369191959,0.19790313,1157.785982,0.373949528,0.607009143,0,0,342,2.48385E-05,35.15707616,41.23773374,6.08065758,38.02931232,1.631015866,13006.02481,37.37366213,40.68879973
0.02,2.5E-05,1494,1495,2073,1.67285E-05,0.093962416,0.64925909,0.555296674,0.427942471,0.111820533,887.1247418,0.443426102,0.564668775,0,0,342,2.48385E-05,32.52520076,40.77288302,8.24768226,36.42940912,1.97541972,12458.85792,36.36876425,39.51060823
0.017292119,1.69301E-05,1495,1496,3136,2.53066E-05,0.113387398,0.642774224,0.529386826,0.392870797,0.105597749,1232.04282,0.409581736,0.526946008,0,0,342,2.48385E-05,33.6770735,42.1195829,8.4425094,37.72489866,1.720211201,12901.91534,38.05897514,39.89581909
0.02,0.000025,1496,1497,3080,2.48547E-05,-0.076460212,0.665676475,0.742136687,0.386312316,0.143916568,1189.841934,0.402550101,0.57306664,0,0,361,2.62185E-05,36.39781742,40.51653152,4.1187141,38.03348675,0.823837233,13730.08872,38.02479494,39.15957758
0.02,0.000025,1497,1498,3080,2.48547E-05,0.157003373,0.679805696,0.522802323,0.458037565,0.123721784,1410.755699,0.484730259,0.595218027,0,0,342,2.48385E-05,33.78986816,54.94399394,21.15412578,42.92055891,5.367698581,14678.83115,41.29584008,51.66269474
0.02,0.000025,1498,1499,3080,2.48547E-05,0.073575132,0.676972389,0.603397258,0.399131354,0.160547155,1229.324569,0.419703096,0.591823697,0,0,217,1.57601E-05,36.20299028,40.5472937,4.34430342,38.35064093,1.144488546,8322.089082,38.00770484,40.14191653
0.02,0.000025,1499,1500,3080,2.48547E-05,0.073942408,0.670611322,0.596668914,0.396746974,0.145369162,1221.980681,0.406801149,0.58628459,0,0,342,2.48385E-05,31.02468998,36.16881008,5.1441201,33.88358387,1.393726379,11588.18568,34.02912956,35.67900781
0.02,2.5E-05,1500,1501,3136,2.53066E-05,0.002157801,0.594520986,0.592363185,0.275479499,0.134860158,863.9037102,0.262187481,0.467369869,0,0,342,2.48385E-05,27.8664395,42.26997578,14.40353628,36.69547499,3.323693649,12549.85245,37.29333866,40.84773766
0.02,2.5E-05,1501,1502,3080,2.48547E-05,-0.044710647,0.658912539,0.703623187,0.210265725,0.20107785,647.6184319,0.137910798,0.538411558,0,0,342,2.48385E-05,31.15799276,40.26701606,9.1090233,36.73074456,2.049850784,12561.91464,37.24719539,38.86528606
0.02,2.5E-05,1502,1503,1992,1.60748E-05,0.080960132,0.612090707,0.531130575,0.339492721,0.119948177,676.2694995,0.346500665,0.482165229,0,0,361,2.62185E-05,33.44123012,44.72753216,11.28630204,39.48908986,3.04000046,14255.56144,40.4105729,43.10397266
0.016475671,1.60673E-05,1503,1504,3025,2.44109E-05,0.116023906,0.664678752,0.548654847,0.464397498,0.117793711,1404.80243,0.507260382,0.580987489,0,0,117,8.4974E-06,31.84501478,40.06193486,8.21692008,36.18294958,2.608405668,4233.405101,36.69518516,39.17735128
0.02,2.5E-05,1504,1505,3080,2.48547E-05,0.085539937,0.650484145,0.564944208,0.442160057,0.106091613,1361.852976,0.436773315,0.580813271,0,0,361,2.62185E-05,35.60483678,40.47551528,4.8706785,38.25639657,1.093857232,13810.55916,38.18544188,39.8295095
0.02,0.000025,1505,1506,3136,2.53066E-05,0.045018692,0.662705421,0.61768673,0.426138103,0.110476292,1336.369091,0.433952346,0.571276248,0,0,361,2.62185E-05,35.39975558,42.92965364,7.52989806,39.04449162,1.702184909,14095.06147,39.0091847,41.15911928
0.02,0.000025,1506,1507,3136,2.53066E-05,0.021712907,0.663335264,0.641622357,0.297936509,0.179396672,934.3288936,0.275336355,0.555189997,0,0,361,2.62185E-05,34.14192422,46.89797486,12.75605064,38.41045364,2.881797636,13866.17376,38.1034094,43.25436554
0.02,2.5E-05,1507,1508,1084,8.74756E-06,0.072697133,0.647363126,0.574665993,0.387421265,0.140808922,419.9646518,0.411896154,0.562490058,0,0,361,2.62185E-05,30.3786842,39.97648436,9.59780016,35.01581062,2.234980443,12640.70764,35.1980924,37.8128777
0.014344009,8.76574E-06,1508,1509,3136,2.53066E-05,0.029804727,0.658875406,0.629070679,0.314072413,0.132036083,984.9310869,0.305163682,0.499823481,0,0,342,2.48385E-05,30.51198698,39.29288036,8.78089338,35.32592835,2.174679605,12081.46749,35.57920163,38.23124335
0.02,2.5E-05,1509,1510,3136,2.53066E-05,-0.001527123,0.652099848,0.653626971,0.33351177,0.167820631,1045.89291,0.355188176,0.541798383,0,0,342,2.48385E-05,32.70635582,39.27237224,6.56601642,36.279426,1.2983,12407.56369,36.40123544,38.02479494
0.02,0.000025,1510,1511,3080,2.48547E-05,-0.032994922,0.67794174,0.710936662,0.417739744,0.209246621,1286.63841,0.512860328,0.618821841,0,0,342,2.48385E-05,29.7634406,39.15615956,9.39271896,33.89203897,3.321600998,11591.07733,33.55060676,38.44145158
0.02,0.000025,1511,1512,3136,2.53066E-05,0.075709186,0.640552998,0.564843811,0.411729234,0.128101867,1291.182877,0.431540072,0.567016393,0,0,324,2.35313E-05,33.30792734,53.03332076,19.72539342,41.13124765,4.363120799,13326.52424,40.29436022,47.71488164
0.02,2.5E-05,1512,1513,3080,2.48547E-05,0.022833563,0.680870116,0.658036552,0.427972061,0.182949817,1318.153948,0.479229033,0.624866247,0,0,342,2.48385E-05,32.26543124,40.91985788,8.65442664,35.84437802,2.236648255,12258.77728,35.51596826,39.10488926
0.02,0.000025,1513,1514,3080,2.48547E-05,-0.001159824,0.616635501,0.617795325,0.398377356,0.12874476,1227.002257,0.422377929,0.549495387,0,0,361,2.62185E-05,32.89776494,42.57076154,9.6729966,37.63465778,2.668044563,13586.11146,37.23523232,41.4017987
0.02,0.000025,1514,1515,3136,2.53066E-05,0.003510783,0.707314193,0.70380341,0.500802893,0.150387937,1570.517872,0.570703745,0.639896244,0,0,361,2.62185E-05,33.72150776,42.28706588,8.56555812,38.32480431,1.57991985,13835.25436,37.92909038,41.04632462
0.02,2.5E-05,1515,1516,3025,2.44109E-05,0,0.639255762,0.639255762,0.293848652,0.20097995,888.8921722,0.303428143,0.541846323,0,0,361,2.62185E-05,34.45296404,39.6415184,5.18855436,37.08349496,0.979091856,13387.14168,37.17028994,38.21620406
0.02,2.5E-05,1516,1517,3025,2.44109E-05,0.077104375,0.646896362,0.569791988,0.465738036,0.112894667,1408.857559,0.489112675,0.594193435,0,0,342,2.48385E-05,33.44123012,38.80068548,5.35945536,36.76637392,1.242797384,12574.09988,37.12756469,38.05863334
0.02,0.000025,1517,1518,3136,2.53066E-05,0.078486487,0.675008237,0.59652175,0.399669144,0.141212913,1253.362435,0.415881589,0.584653109,0,0,342,2.48385E-05,26.38985486,30.69997808,4.31012322,28.78600681,0.760995846,9844.814329,28.7722148,29.78702494
0.02,0.000025,1518,1519,3136,2.53066E-05,0.074803151,0.617492735,0.542689584,0.415662797,0.122697341,1303.51853,0.441793457,0.550295591,0,0,361,2.62185E-05,32.96270732,47.83451234,14.87180502,37.41073486,3.563863856,13505.27529,36.15855602,42.96041582
0.02,2.5E-05,1519,1520,3080,2.48547E-05,0.057522126,0.603026986,0.545504861,0.44699784,0.057260833,1376.753346,0.452225938,0.509806323,0,0,324,2.35313E-05,27.97923416,29.62330178,1.64406762,28.68433793,0.363356523,9293.725489,28.68334628,29.17690837
0.02,0.000025,1520,1521,3136,2.53066E-05,0.001253712,0.671815932,0.67056222,0.334776199,0.191242191,1049.85816,0.353468552,0.566530377,0,0,342,2.48385E-05,34.60335692,46.81252436,12.20916744,39.9025272,2.373402462,13646.6643,40.06193486,42.55640586
0.02,0.000025,1521,1522,3080,2.48547E-05,-0.028452987,0.61614722,0.644600207,0.468563845,0.131645106,1443.176644,0.508954585,0.570922613,0,0,299,2.17156E-05,31.68094982,41.74701872,10.0660689,36.59833745,2.718323634,10942.9029,36.45250574,40.4796169
0.02,2.5E-05,1522,1523,3080,2.48547E-05,0.021415973,0.670709193,0.64929322,0.4346582,0.17714067,1338.747257,0.48653236,0.619872624,0,0,342,2.48385E-05,30.002702,38.43837536,8.43567336,32.01354715,1.334034948,10948.63313,31.85185082,33.69587261
0.02,0.000025,1523,1524,3136,2.53066E-05,0.438970685,0.634506941,0.195536256,0.572332947,0.027267413,1794.836122,0.576770008,0.60129264,0,0,361,2.62185E-05,31.18533692,46.35109166,15.16575474,40.20358859,3.436499007,14513.49548,40.61223608,44.22850124
0.02,0.000025,1524,1525,3080,2.48547E-05,0.004716981,0.684669435,0.679952454,0.295795034,0.187837028,911.0487045,0.258148819,0.570751548,0,0,342,2.48385E-05,33.80354024,42.57759758,8.77405734,39.58419161,1.826599511,13537.79353,39.90470594,41.760349
0.02,2.5E-05,1525,1526,2805,2.26355E-05,0.041818183,0.62574631,0.583928127,0.349222343,0.115835756,979.5686714,0.373763859,0.477796715,0,0,324,2.35313E-05,35.65268906,41.36420048,5.71151142,0,0,0,0,40.28068814
0.022178208,2.2799E-05,1526,1527,3080,2.48547E-05,0.290337533,0.672058523,0.38172099,0.587908636,0.057507106,1810.758599,0.602371454,0.639770347,0,0,324,2.35313E-05,30.96658364,38.91348014,7.9468965,35.55239549,2.223159288,11518.97614,36.35338316,37.92020353
0.02,2.5E-05,1527,1528,3080,2.48547E-05,-0.031683687,0.662409008,0.694092695,0.258414718,0.193601084,795.9173328,0.222182468,0.577886844,0,0,361,2.62185E-05,27.88694762,34.64437316,6.75742554,31.10037877,1.937342254,11227.23673,31.3186397,33.46515626
0.02,2.5E-05,1528,1529,3080,2.48547E-05,0.044414863,0.648703694,0.604288831,0.363831125,0.132385333,1120.599865,0.359154433,0.575065368,0,0,361,2.62185E-05,27.56223572,30.5495852,2.98734948,28.95201591,0.647919913,10451.67774,28.82690312,29.80103882
0.02,0.000025,1529,1530,3080,2.48547E-05,0.009786989,0.643913567,0.634126578,0.315667014,0.163542923,972.2544029,0.295535117,0.53965829,0,0,361,2.62185E-05,33.93684302,43.06979246,9.13294944,38.91710646,2.395498619,14049.07543,38.74941518,42.2221235
0.02,2.5E-05,1530,1531,3025,2.44109E-05,0.055158325,0.655077279,0.599918954,0.399916061,0.166131236,1209.746083,0.411272466,0.604419911,0,0,40,2.90509E-06,34.67513534,37.70350106,3.02836572,36.22230209,0.861855471,1448.892084,36.47814089,37.20105212
0.02,0.000025,1531,1532,3080,2.48547E-05,0.083479159,0.669747055,0.586267896,0.51774243,0.106480113,1594.646685,0.548535079,0.619915545,0,0,64,4.64815E-06,32.72344592,37.1121836,4.38873768,34.37424277,0.9234764,2199.951537,34.23079274,35.65747429
0.02,2.5E-05,1532,1533,3136,2.53066E-05,0.157836437,0.692105412,0.534268975,0.55753841,0.062645605,1748.440454,0.567411661,0.618021548,0,0,342,2.48385E-05,30.30690578,41.63764208,11.3307363,35.0296,2.341247485,11980.1232,35.1639122,37.88021269
0.02,2.5E-05,1533,1534,3136,2.53066E-05,0.099471167,0.651775777,0.552304611,0.428603479,0.101598712,1344.100511,0.424952582,0.568342388,0,0,16,1.16204E-06,33.05841188,34.8733805,1.81496862,33.77512795,0.499377165,540.4020472,33.64460231,34.48372622
0.02,0.000025,1534,1535,403,3.25209E-06,0.24023062,0.601246119,0.361015499,0.522583137,0.05579092,210.601004,0.532591403,0.579374611,0,0,324,2.35313E-05,40.62932618,45.08984228,4.4605161,42.8060247,0.976401559,13869.152,42.7006463,44.31292633
0.009105415,3.36378E-06,1535,1536,577,4.65622E-06,0.141937554,0.62124157,0.479304016,0.464833509,0.109484603,268.2089346,0.48804903,0.580438101,0,0,361,2.62185E-05,31.19559098,52.98546848,21.7898775,40.31213203,6.21873392,14552.67966,41.6581502,47.73197174
0.01063374,4.5891E-06,1536,1537,3058,2.46772E-05,0.064785197,0.663342297,0.5985571,0.505637211,0.109134837,1546.238592,0.540662318,0.601450861,0,0,277,2.01178E-05,28.71410846,38.40761318,9.69350472,33.88041484,1.870535294,9384.874911,34.50765236,35.53647638
0.019814719,2.48473E-05,1537,1538,159,1.28308E-06,0.145271197,0.652498424,0.507227227,0.450120522,0.133010839,71.56916298,0.450526327,0.620503652,0,0,342,2.48385E-05,38.19911396,44.358386,6.15927204,41.65283328,1.446669528,14245.26898,41.57611772,43.5558349
0.005496583,1.23456E-06,1538,1539,3080,2.48547E-05,-0.094450958,0.644985557,0.739436515,0.213011352,0.147109136,656.0749631,0.170498423,0.433573988,0,0,308,2.23692E-05,29.32935206,36.2747687,6.94541664,32.46774917,1.834289048,10000.06674,32.15434559,34.98275714
0.02,0.000025,1539,1540,3136,2.53066E-05,0.001930789,0.686135113,0.684204325,0.309006464,0.229836871,969.0442726,0.247543722,0.605508804,0,0,342,2.48385E-05,30.88455116,35.44418984,4.55963868,33.18719728,0.944251418,11350.02147,33.26349308,34.4112642
0.02,0.000025,1540,1541,2447,1.97466E-05,0.051048674,0.617883742,0.566835068,0.377042469,0.117334009,922.6229219,0.407419205,0.493992305,0,0,11,7.98901E-07,32.49102056,32.91485504,0.42383448,32.76756945,0.12474138,360.443264,32.74395404,32.91485504
0.018143579,1.9557E-05,1541,1542,3136,2.53066E-05,-0.009730539,0.61042583,0.620156369,0.249286473,0.14799062,781.7623785,0.229059324,0.467444077,0,0,361,2.62185E-05,0,0,0,0,0,0,0,0
0.02,0.000025,1542,1543,2742,2.21271E-05,-0.011792899,0.666666687,0.678459586,0.503173426,0.133365566,1379.701533,0.559029937,0.616444683,0,0,342,2.48385E-05,30.10866062,37.01989706,6.91123644,34.24283576,1.828019864,11711.04983,34.77767594,36.37423308
0.018896164,2.21906E-05,1543,1544,3136,2.53066E-05,0.115278326,0.682961702,0.567683376,0.470309436,0.095676979,1474.890392,0.475907102,0.586175442,0,0,192,1.39444E-05,30.91189532,40.44817112,9.5362758,35.96080932,1.810431167,6904.47539,36.10557671,37.98651312
0.02,0.000025,1544,1545,82,6.61716E-07,0.25757575,0.576578081,0.31900233,0.425994811,0.087386789,34.93157449,0.426708877,0.529344916,0,0,256,1.85926E-05,29.2336475,38.62294844,9.38930094,32.7306024,1.732579767,8379.034214,32.43633224,34.93832288
0.003760886,6.74051E-07,1545,1546,3136,2.53066E-05,0.065815859,0.657127261,0.591311403,0.447233817,0.099327916,1402.525249,0.453128397,0.571478844,0,0,342,2.48385E-05,31.29471356,36.7020212,5.40730764,33.28957797,1.266788332,11385.03567,33.07892,35.29345516
0.02,0.000025,1546,1547,3080,2.48547E-05,0.077203751,0.667255938,0.590052187,0.478741873,0.120548881,1474.524968,0.507097006,0.602646059,0,0,342,2.48385E-05,32.46025838,39.87052574,7.41026736,35.45193535,2.210994962,12124.56189,34.84090931,38.85400659
0.02,0.000025,1547,1548,1725,1.39202E-05,0.139261067,0.660089135,0.520828068,0.430154945,0.090024868,742.0172795,0.438462824,0.545706069,0,0,324,2.35313E-05,39.22793798,41.87348546,2.64554748,40.76670105,0.518022083,13208.41114,40.74212084,41.49066722
0.017666521,1.41901E-05,1548,1549,2305,1.86007E-05,0.213545412,0.677981555,0.464436144,0.528146776,0.088493888,1217.378319,0.552277088,0.61894654,0,0,361,2.62185E-05,30.8230268,40.57121984,9.74819304,35.35901392,2.616225404,12764.60402,34.81527416,39.22793798
0.017206428,1.84486E-05,1549,1550,3136,2.53066E-05,0.112037517,0.670257747,0.55822023,0.545935771,0.094296638,1712.054577,0.576615065,0.629887044,0,0,361,2.62185E-05,36.50035802,51.40634324,14.90598522,43.66233132,4.144217726,15762.10161,42.59468768,50.03913524
0.02,0.000025,1550,1551,3136,2.53066E-05,0.014375,0.676990569,0.662615568,0.457265989,0.160386965,1433.98614,0.520829558,0.610467523,0,0,261,1.89557E-05,31.09305038,41.37445454,10.28140416,36.01765764,2.807077766,9400.608644,35.5398944,40.13371328
0.02,0.000025,1551,1552,3025,2.44109E-05,0.050351288,0.66042918,0.610077891,0.280140836,0.110356248,847.42603,0.261099875,0.439858103,0,0,361,2.62185E-05,33.32501744,38.67763676,5.35261932,36.95456648,1.163461111,13340.5985,37.32068282,38.14784366
0.02,2.5E-05,1552,1553,3080,2.48547E-05,0.045900602,0.684056103,0.638155501,0.478735559,0.149226325,1474.505522,0.541157573,0.624926788,0,0,361,2.62185E-05,35.46127994,44.1191246,8.65784466,39.10830728,1.753160422,14118.09893,39.01260272,41.53168346
0.02,2.5E-05,1553,1554,3136,2.53066E-05,-0.030172413,0.661728084,0.691900497,0.199742657,0.174397736,626.392973,0.137437597,0.473712265,0,0,361,2.62185E-05,31.9851536,37.72059116,5.73543756,35.3766153,1.176177381,12770.95812,35.44760786,36.86608616
0.02,0.000025,1554,1555,2490,2.00936E-05,0.196552768,0.670790315,0.474237546,0.436344119,0.112970864,1086.496857,0.439687908,0.59136703,0,0,342,2.48385E-05,33.5403527,43.80808478,10.26773208,38.17224952,2.750896331,13054.90934,37.62830462,41.99379976
0.017997364,1.9963E-05,1555,1556,3080,2.48547E-05,0.050058208,0.623948991,0.573890783,0.336854603,0.111527037,1037.512177,0.334320486,0.488086206,0,0,342,2.48385E-05,33.82404836,44.86425296,11.0402046,40.66327651,2.353741815,13906.84057,41.111267,43.23932625
0.02,0.000025,1556,1557,3136,2.53066E-05,-0.034365717,0.583034635,0.617400352,0.198178564,0.137995294,621.4879762,0.14628271,0.408176512,0,0,324,2.35313E-05,30.90505928,38.41444922,7.50938994,36.08501584,2.036082957,11691.54513,36.94811864,37.8128777
0.02,2.5E-05,1557,1558,3080,2.48547E-05,0.101656199,0.632479906,0.530823708,0.430076115,0.102997201,1324.634434,0.438803971,0.574109364,0,0,324,2.35313E-05,31.15457474,39.59708414,8.4425094,37.3000903,2.350119375,12085.22926,38.57338715,39.37628005
0.02,2.5E-05,1558,1559,3025,2.44109E-05,0.00953895,0.694731653,0.685192702,0.408247451,0.171869079,1234.948539,0.404362142,0.603054762,0,0,342,2.48385E-05,38.35292486,42.07173062,3.71880576,40.09758421,0.856675341,13713.3738,39.92350505,41.35873165
0.02,2.5E-05,1559,1560,3080,2.48547E-05,0.01951508,0.648684025,0.629168944,0.276685263,0.160790871,852.1906115,0.259439066,0.508870083,0,0,342,2.48385E-05,33.80695826,40.72503074,6.91807248,37.27795757,1.67757473,12749.06149,37.54969016,39.44327324
0.02,2.5E-05,1560,1561,3080,2.48547E-05,0.04769399,0.699103177,0.651409186,0.46612718,0.149293448,1435.671715,0.498905018,0.631041795,0,0,324,2.35313E-05,32.3782259,41.34711038,8.96888448,36.42226048,1.790793983,11800.8124,36.16197404,39.13906946
0.02,2.5E-05,1561,1562,3025,2.44109E-05,0.005264669,0.647952497,0.642687828,0.34955998,0.132146713,1057.418939,0.335995644,0.540619111,0,0,361,2.62185E-05,29.68482614,41.69574842,12.01092228,36.1607053,2.388727978,13054.01461,36.25084256,39.08096312
0.02,0.000025,1562,1563,3136,2.53066E-05,-0.025825728,0.632647276,0.658473004,0.258138846,0.162041473,809.5234213,0.23763901,0.4984456,0,0,342,2.48385E-05,31.71513002,40.91985788,9.20472786,34.42211191,2.048619671,11772.36227,33.89240876,37.18498743
0.02,0.000025,1563,1564,3080,2.48547E-05,0.036877792,0.697823942,0.660946149,0.396571728,0.154059935,1221.440924,0.415314436,0.585595971,0,0,342,2.48385E-05,0,0,0,0,0,0,0,0
0.02,0.000025,1564,1565,3080,2.48547E-05,-0.041783649,0.649736345,0.691519994,0.413163073,0.127510396,1272.542264,0.441283539,0.541952056,0,0,361,2.62185E-05,31.24002524,46.00928966,14.76926442,37.59059278,3.449183136,13570.20399,37.29333866,43.2475295
0.02,0.000025,1565,1566,3080,2.48547E-05,0.078198105,0.665753424,0.587555319,0.426432705,0.110573946,1313.412732,0.452034652,0.555767417,0,0,342,2.48385E-05,35.99449106,40.3934828,4.39899174,37.33270586,0.699988431,12767.7854,37.1634539,38.13075356
